Text,Date,Keyword
"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible.",Mon Apr 06 23:18:26 PDT 2009,general
@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. ,Mon Apr 06 23:18:27 PDT 2009,general
 Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?,Mon Apr 06 23:18:32 PDT 2009,general
@kameelahwrites &lt;33 codez....they've been MIA tho ,Mon Apr 06 23:18:32 PDT 2009,general
@reannaremick doesnt work on my cell  go to sleep! =P,Mon Apr 06 23:18:33 PDT 2009,general
it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday ,Mon Apr 06 23:18:38 PDT 2009,general
@taliasunset rock band is hard..on expert!!! ,Mon Apr 06 23:18:42 PDT 2009,general
@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. ,Mon Apr 06 23:18:40 PDT 2009,general
"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually ",Mon Apr 06 23:18:48 PDT 2009,general
they killed off a character on one of my favorite shows and now i'm upset ,Mon Apr 06 23:18:52 PDT 2009,general
jealous of my friends who got to see the new Star Trek film in Austin tonight. ,Mon Apr 06 23:18:54 PDT 2009,general
Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  ,Mon Apr 06 23:18:59 PDT 2009,general
"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!",Mon Apr 06 23:18:59 PDT 2009,general
good morning everybody! pkoi y fais pas beau  bon coffee time!,Mon Apr 06 23:20:55 PDT 2009,general
work again ,Mon Apr 06 23:21:02 PDT 2009,general
Essay time.... ,Mon Apr 06 23:21:03 PDT 2009,general
@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. ,Mon Apr 06 23:21:07 PDT 2009,general
"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ",Mon Apr 06 23:21:06 PDT 2009,general
@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight ,Mon Apr 06 23:21:08 PDT 2009,general
no! i lost a loyal ,Mon Apr 06 23:21:09 PDT 2009,general
played another hand very bad and lost half my stack ,Mon Apr 06 23:21:10 PDT 2009,general
It's 6.20pm - early days in a looooooong night at work ,Mon Apr 06 23:21:13 PDT 2009,general
@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!,Mon Apr 06 23:21:13 PDT 2009,general
So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though ,Mon Apr 06 23:21:15 PDT 2009,general
@rj i don't know what half of that means ,Mon Apr 06 23:21:21 PDT 2009,general
homework homework homework ,Mon Apr 06 23:21:25 PDT 2009,general
"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! ",Mon Apr 06 23:21:27 PDT 2009,general
@MeLaMachinko now i feel bad for unfollowing. ,Mon Apr 06 23:21:29 PDT 2009,general
"So... Tired... God I hate the new job, and only two days in ",Mon Apr 06 23:21:29 PDT 2009,general
Sad about Kutner being killed off my fav show House! ,Mon Apr 06 23:21:30 PDT 2009,general
happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her ,Mon Apr 06 23:21:35 PDT 2009,general
I feel like shit. This is NOT the way I want to spend my birthday's eve ,Mon Apr 06 23:21:35 PDT 2009,general
"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......",Mon Apr 06 23:21:39 PDT 2009,general
has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! ,Mon Apr 06 23:21:41 PDT 2009,general
@emiliexclarkex miss you ,Mon Apr 06 23:21:41 PDT 2009,general
@stephenkruiser I'm so sorry to hear about your dog ,Mon Apr 06 23:21:44 PDT 2009,general
Too much internet. How it plagues me ,Mon Apr 06 23:21:45 PDT 2009,general
i miss my ex soo much ,Mon Apr 06 23:21:45 PDT 2009,general
Sodding M25   http://twitpic.com/2y3y0,Mon Apr 06 23:21:48 PDT 2009,general
oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days ,Mon Apr 06 23:21:56 PDT 2009,general
@featherinair call me back. ,Mon Apr 06 23:21:57 PDT 2009,general
"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg",Mon Apr 06 23:21:58 PDT 2009,general
it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. ,Mon Apr 06 23:22:05 PDT 2009,general
"I totally have like...  four girl options, and none of them seem viable ",Mon Apr 06 23:22:06 PDT 2009,general
"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......",Mon Apr 06 23:22:09 PDT 2009,general
Listening to Bjork's All is full of Love... crying ,Mon Apr 06 23:22:10 PDT 2009,general
"Omg the hills! Then I love money2, aww I think becky buckwild goes ",Mon Apr 06 23:22:12 PDT 2009,general
is craving for some tantan nabe  http://plurk.com/p/mzxcs,Mon Apr 06 23:22:13 PDT 2009,general
C'mon sean man ,Mon Apr 06 23:22:21 PDT 2009,general
Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.,Mon Apr 06 23:22:24 PDT 2009,general
"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain ",Mon Apr 06 23:22:24 PDT 2009,general
@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL,Mon Apr 06 23:22:25 PDT 2009,general
@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?,Mon Apr 06 23:22:28 PDT 2009,general
"@SLessard But, but, but . . I wanna listen to the masters too!  ",Mon Apr 06 23:22:33 PDT 2009,general
"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work ",Mon Apr 06 23:22:31 PDT 2009,general
i feel unloved. dropped 2 tweeters ,Mon Apr 06 23:22:34 PDT 2009,general
"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him",Mon Apr 06 23:22:36 PDT 2009,general
Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,Mon Apr 06 23:22:44 PDT 2009,general
@mykele sayyyy whaaaa? I wasn't invited... ,Mon Apr 06 23:22:46 PDT 2009,general
Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though ,Mon Apr 06 23:22:48 PDT 2009,general
@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,Mon Apr 06 23:22:50 PDT 2009,general
We're going to post some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... ,Mon Apr 06 23:22:55 PDT 2009,general
i don't like lukewarm showers ,Mon Apr 06 23:23:03 PDT 2009,general
@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. ,Mon Apr 06 23:23:07 PDT 2009,general
"@skylineking722 connor, it's me, febi  are you really really mad at me??",Mon Apr 06 23:23:08 PDT 2009,general
"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! ",Mon Apr 06 23:23:11 PDT 2009,general
@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash ,Mon Apr 06 23:23:13 PDT 2009,general
@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now ,Mon Apr 06 23:23:14 PDT 2009,general
Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. ,Mon Apr 06 23:23:16 PDT 2009,general
"@sudam08  yes, someone hasn't been reading my posts properly  ",Mon Apr 06 23:23:17 PDT 2009,general
Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  ,Mon Apr 06 23:23:20 PDT 2009,general
Who turned the lights on? It will be time to get ip then ,Mon Apr 06 23:23:27 PDT 2009,general
@therealnph Twitter hates us both then.  ,Mon Apr 06 23:23:33 PDT 2009,general
I hate the fact that I'm genuinely excited about my last tweet ,Mon Apr 06 23:23:43 PDT 2009,general
@celesteclara i can't sleep either ,Mon Apr 06 23:23:44 PDT 2009,general
"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. ",Mon Apr 06 23:23:46 PDT 2009,general
@champagnemanoir all rain today  . Garden really needs it so not quite so bad.,Mon Apr 06 23:23:48 PDT 2009,general
Yawn yawn yawn!! 10 more minutes in bed ,Mon Apr 06 23:23:51 PDT 2009,general
@MajesticFlame ouch - sounds very sucky ,Mon Apr 06 23:23:52 PDT 2009,general
@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though ,Mon Apr 06 23:23:56 PDT 2009,general
@mattycus  *cry* ,Mon Apr 06 23:23:55 PDT 2009,general
"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  ",Mon Apr 06 23:24:31 PDT 2009,general
It was a sleepless night ,Mon Apr 06 23:24:35 PDT 2009,general
@BillyBush she admitted to being a fake  ,Mon Apr 06 23:24:37 PDT 2009,general
@BATMANNN  i love chutney......,Mon Apr 06 23:24:42 PDT 2009,general
got highly bored today scanning 24 pages for daddy. Had to do it! ,Mon Apr 06 23:24:42 PDT 2009,general
@misterphipps you cooked risotto without me!!??? ,Mon Apr 06 23:24:47 PDT 2009,general
Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.,Mon Apr 06 23:24:53 PDT 2009,general
YAY FOR BASEBALL SEASON! boo to yankees losing their first game ,Mon Apr 06 23:24:57 PDT 2009,general
LOST sucks  ... because i have to work today,Mon Apr 06 23:24:57 PDT 2009,general
omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;,Mon Apr 06 23:25:02 PDT 2009,general
In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam,Mon Apr 06 23:25:04 PDT 2009,general
@RachelCmrn I don't like goodnights ,Mon Apr 06 23:25:08 PDT 2009,general
Greaaat my lappy won't turn on  wtffffff,Mon Apr 06 23:25:08 PDT 2009,general
"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help.",Mon Apr 06 23:25:22 PDT 2009,general
Lookin like an all-nighter. I hate it when I do this to myself ,Mon Apr 06 23:25:23 PDT 2009,general
@vernonhamilton You're a stranger   ,Mon Apr 06 23:25:23 PDT 2009,general
"Debbugging old VB6 code, the day could have started better . . .  ",Mon Apr 06 23:25:27 PDT 2009,general
@toddlington only a quarter of a percent babe  darn,Mon Apr 06 23:25:31 PDT 2009,general
"Coming down with a cold or bad allergies. Either way, I'm miserable! ",Mon Apr 06 23:25:38 PDT 2009,general
"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A",Mon Apr 06 23:25:38 PDT 2009,general
Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story,Mon Apr 06 23:25:42 PDT 2009,general
"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?",Mon Apr 06 23:25:54 PDT 2009,general
"Another early morn with the Duchess, although she hadn't managed to cross her legs this time ",Mon Apr 06 23:26:04 PDT 2009,general
@alexbigman you left without saying hi! ,Mon Apr 06 23:26:06 PDT 2009,general
"l want, but I can't sleep ",Mon Apr 06 23:26:27 PDT 2009,general
"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. ",Mon Apr 06 23:26:38 PDT 2009,general
"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing.",Mon Apr 06 23:26:57 PDT 2009,general
im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha,Mon Apr 06 23:26:57 PDT 2009,general
@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!,Mon Apr 06 23:26:58 PDT 2009,general
@smokey_robinson  you fell off my list...did I offend you?  ,Mon Apr 06 23:27:03 PDT 2009,general
"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. ",Mon Apr 06 23:27:13 PDT 2009,general
gonna try to get some sleep in this hotel room ,Mon Apr 06 23:27:13 PDT 2009,general
@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly ,Mon Apr 06 23:27:16 PDT 2009,general
@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,Mon Apr 06 23:27:21 PDT 2009,general
rt @KimKardashian Khloe just got fired from the Apprentice ,Mon Apr 06 23:27:22 PDT 2009,general
in biology class. my lip hurts ,Mon Apr 06 23:27:27 PDT 2009,general
Sorry for the next tweet... ,Mon Apr 06 23:27:27 PDT 2009,general
Grr not down to go to school today ,Mon Apr 06 23:27:33 PDT 2009,general
@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. ,Mon Apr 06 23:27:34 PDT 2009,general
@mouthsex i asked everyone how they were doing yesterday and not a single tweet back ,Mon Apr 06 23:27:37 PDT 2009,general
@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! ,Mon Apr 06 23:27:38 PDT 2009,general
@Kal_Penn I am so sad  Kutner was my favorite of the new team!!,Mon Apr 06 23:27:40 PDT 2009,general
@MarcusMims wow i didn't get an &quot;hello&quot; u suck ,Mon Apr 06 23:27:43 PDT 2009,general
"bedtime, school tomorrow, and i still have no books  being broke suckssss",Mon Apr 06 23:27:45 PDT 2009,general
Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy,Mon Apr 06 23:27:48 PDT 2009,general
Synching my contacts from my old mobile to iPhone. Import does not work well ,Mon Apr 06 23:27:48 PDT 2009,general
i can't concentrate ,Mon Apr 06 23:27:48 PDT 2009,general
I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time ,Mon Apr 06 23:27:50 PDT 2009,general
Nw more confused then ever! ,Mon Apr 06 23:27:58 PDT 2009,general
"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now.",Mon Apr 06 23:28:00 PDT 2009,general
Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew ,Mon Apr 06 23:28:02 PDT 2009,general
"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish ",Mon Apr 06 23:28:09 PDT 2009,general
@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? ,Mon Apr 06 23:28:09 PDT 2009,general
omg... &quot;The Reader&quot; is making me ,Mon Apr 06 23:28:13 PDT 2009,general
"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged ",Mon Apr 06 23:28:14 PDT 2009,general
tried to download tweetdeck but it wont download ,Mon Apr 06 23:28:22 PDT 2009,general
There's an inch of snow on the ground (and counting). I'm worried about the poor flowers ,Mon Apr 06 23:28:32 PDT 2009,general
@dweeman why aren't you a happy camper? ,Mon Apr 06 23:28:38 PDT 2009,general
"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... ",Mon Apr 06 23:28:39 PDT 2009,general
@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!,Mon Apr 06 23:28:41 PDT 2009,general
@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out ,Mon Apr 06 23:28:43 PDT 2009,general
And somehow I still end up in this place ,Mon Apr 06 23:28:45 PDT 2009,general
"@kisluvkis oh that is very sad, poor boy. ",Mon Apr 06 23:28:49 PDT 2009,general
